"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0060485","GO:0060485","mesenchyme development",269,0.433003659447875,1.84544288270148,1.87689002925697e-07,8.58732391032984e-05,7.27745223727997e-05,3325,"tags=37%, list=18%, signal=31%","ENSG00000176788/ENSG00000125845/ENSG00000019549/ENSG00000149294/ENSG00000092969/ENSG00000153071/ENSG00000099250/ENSG00000124216/ENSG00000184937/ENSG00000145423/ENSG00000102678/ENSG00000137693/ENSG00000156925/ENSG00000104332/ENSG00000107984/ENSG00000170558/ENSG00000170577/ENSG00000168477/ENSG00000118257/ENSG00000103512/ENSG00000016082/ENSG00000100644/ENSG00000108821/ENSG00000163513/ENSG00000185033/ENSG00000124766/ENSG00000075223/ENSG00000114315/ENSG00000144824/ENSG00000173402/ENSG00000018408/ENSG00000120149/ENSG00000007372/ENSG00000138623/ENSG00000114251/ENSG00000122691/ENSG00000168140/ENSG00000095739/ENSG00000162998/ENSG00000101384/ENSG00000182197/ENSG00000164532/ENSG00000112531/ENSG00000204217/ENSG00000143434/ENSG00000135111/ENSG00000103226/ENSG00000178568/ENSG00000049130/ENSG00000081189/ENSG00000115415/ENSG00000137872/ENSG00000002745/ENSG00000164056/ENSG00000125912/ENSG00000119699/ENSG00000106004/ENSG00000151617/ENSG00000196591/ENSG00000143632/ENSG00000164093/ENSG00000019144/ENSG00000198369/ENSG00000136574/ENSG00000085741/ENSG00000115170/ENSG00000145743/ENSG00000162493/ENSG00000167985/ENSG00000169946/ENSG00000173068/ENSG00000100030/ENSG00000137575/ENSG00000171862/ENSG00000186174/ENSG00000101665/ENSG00000092421/ENSG00000196154/ENSG00000135622/ENSG00000176542/ENSG00000148204/ENSG00000019991/ENSG00000171791/ENSG00000137273/ENSG00000106948/ENSG00000166068/ENSG00000187764/ENSG00000128918/ENSG00000112183/ENSG00000133937/ENSG00000183779/ENSG00000125378/ENSG00000166823/ENSG00000164188/ENSG00000106991/ENSG00000196924/ENSG00000106799/ENSG00000101447/ENSG00000168505"
"GO:0001503","GO:0001503","ossification",338,0.401318976174782,1.74735573271833,1.82486490465112e-07,8.58732391032984e-05,7.27745223727997e-05,3285,"tags=33%, list=17%, signal=27%","ENSG00000125845/ENSG00000086712/ENSG00000019549/ENSG00000147257/ENSG00000159167/ENSG00000150630/ENSG00000112773/ENSG00000150938/ENSG00000124216/ENSG00000145423/ENSG00000102678/ENSG00000137693/ENSG00000197594/ENSG00000136999/ENSG00000075426/ENSG00000170365/ENSG00000188729/ENSG00000104332/ENSG00000107984/ENSG00000170577/ENSG00000103489/ENSG00000169252/ENSG00000146674/ENSG00000147655/ENSG00000138829/ENSG00000100644/ENSG00000108821/ENSG00000121989/ENSG00000151348/ENSG00000117899/ENSG00000157240/ENSG00000018408/ENSG00000188763/ENSG00000180694/ENSG00000137834/ENSG00000120149/ENSG00000138623/ENSG00000114251/ENSG00000122691/ENSG00000118523/ENSG00000095739/ENSG00000198732/ENSG00000130522/ENSG00000127329/ENSG00000101384/ENSG00000182197/ENSG00000070961/ENSG00000204217/ENSG00000147408/ENSG00000245848/ENSG00000168487/ENSG00000116604/ENSG00000162551/ENSG00000081189/ENSG00000134243/ENSG00000152661/ENSG00000164023/ENSG00000142871/ENSG00000205213/ENSG00000170989/ENSG00000100147/ENSG00000142627/ENSG00000115461/ENSG00000155090/ENSG00000133895/ENSG00000113083/ENSG00000090539/ENSG00000073756/ENSG00000109321/ENSG00000111424/ENSG00000094975/ENSG00000138814/ENSG00000085741/ENSG00000188554/ENSG00000117318/ENSG00000141367/ENSG00000115170/ENSG00000171522/ENSG00000183864/ENSG00000132170/ENSG00000087494/ENSG00000100030/ENSG00000171862/ENSG00000101665/ENSG00000143369/ENSG00000116985/ENSG00000068078/ENSG00000160712/ENSG00000132382/ENSG00000134996/ENSG00000019991/ENSG00000171791/ENSG00000197157/ENSG00000197467/ENSG00000084093/ENSG00000106571/ENSG00000132436/ENSG00000187764/ENSG00000124813/ENSG00000125844/ENSG00000166886/ENSG00000164828/ENSG00000107789/ENSG00000174306/ENSG00000144028/ENSG00000125378/ENSG00000133835/ENSG00000164188/ENSG00000183682/ENSG00000131873"
"GO:0010975","GO:0010975","regulation of neuron projection development",377,0.396599712180953,1.74212302847426,1.20055105025734e-07,8.58732391032984e-05,7.27745223727997e-05,3087,"tags=33%, list=16%, signal=29%","ENSG00000018236/ENSG00000145147/ENSG00000180370/ENSG00000169760/ENSG00000129682/ENSG00000163536/ENSG00000163558/ENSG00000026025/ENSG00000169439/ENSG00000137285/ENSG00000153071/ENSG00000099250/ENSG00000145423/ENSG00000176697/ENSG00000139220/ENSG00000154310/ENSG00000136826/ENSG00000151490/ENSG00000170365/ENSG00000136603/ENSG00000185133/ENSG00000104332/ENSG00000107984/ENSG00000129244/ENSG00000100503/ENSG00000112697/ENSG00000030582/ENSG00000077264/ENSG00000088899/ENSG00000118432/ENSG00000198910/ENSG00000152377/ENSG00000062524/ENSG00000171617/ENSG00000114315/ENSG00000113273/ENSG00000157240/ENSG00000116741/ENSG00000156642/ENSG00000149557/ENSG00000135916/ENSG00000007372/ENSG00000138623/ENSG00000114251/ENSG00000164885/ENSG00000143418/ENSG00000198947/ENSG00000172197/ENSG00000091409/ENSG00000185988/ENSG00000132932/ENSG00000148053/ENSG00000067141/ENSG00000198753/ENSG00000173376/ENSG00000204217/ENSG00000143434/ENSG00000078618/ENSG00000097007/ENSG00000119866/ENSG00000135333/ENSG00000138311/ENSG00000218336/ENSG00000115355/ENSG00000083290/ENSG00000132639/ENSG00000127870/ENSG00000137872/ENSG00000197959/ENSG00000068971/ENSG00000117385/ENSG00000143553/ENSG00000130827/ENSG00000137261/ENSG00000133216/ENSG00000080815/ENSG00000198576/ENSG00000196591/ENSG00000061337/ENSG00000113758/ENSG00000078018/ENSG00000138760/ENSG00000140443/ENSG00000010810/ENSG00000108947/ENSG00000196576/ENSG00000162490/ENSG00000138814/ENSG00000169032/ENSG00000197892/ENSG00000073803/ENSG00000186907/ENSG00000177169/ENSG00000116044/ENSG00000213420/ENSG00000080371/ENSG00000106683/ENSG00000203879/ENSG00000171862/ENSG00000184014/ENSG00000105426/ENSG00000107290/ENSG00000111962/ENSG00000163110/ENSG00000114166/ENSG00000135622/ENSG00000204580/ENSG00000166313/ENSG00000101126/ENSG00000182704/ENSG00000182580/ENSG00000197555/ENSG00000141699/ENSG00000144724/ENSG00000072518/ENSG00000187764/ENSG00000134313/ENSG00000105711/ENSG00000187688/ENSG00000007944/ENSG00000107104/ENSG00000184349/ENSG00000167193/ENSG00000118200/ENSG00000185043/ENSG00000162065"
"GO:0061564","GO:0061564","axon development",424,0.382342707003274,1.69225512586768,1.58351415536027e-07,8.58732391032984e-05,7.27745223727997e-05,3128,"tags=34%, list=17%, signal=29%","ENSG00000184613/ENSG00000018236/ENSG00000106278/ENSG00000145147/ENSG00000174013/ENSG00000180370/ENSG00000129682/ENSG00000149294/ENSG00000106123/ENSG00000169750/ENSG00000137285/ENSG00000169067/ENSG00000184347/ENSG00000099250/ENSG00000198689/ENSG00000021645/ENSG00000176697/ENSG00000160145/ENSG00000152784/ENSG00000136826/ENSG00000145242/ENSG00000151490/ENSG00000150093/ENSG00000117298/ENSG00000136603/ENSG00000125848/ENSG00000119401/ENSG00000100503/ENSG00000030582/ENSG00000077264/ENSG00000118257/ENSG00000118432/ENSG00000146072/ENSG00000016082/ENSG00000198910/ENSG00000185033/ENSG00000166963/ENSG00000075223/ENSG00000153234/ENSG00000156642/ENSG00000100285/ENSG00000173402/ENSG00000149557/ENSG00000007372/ENSG00000134986/ENSG00000138623/ENSG00000114251/ENSG00000147862/ENSG00000164885/ENSG00000143418/ENSG00000182197/ENSG00000132932/ENSG00000148053/ENSG00000067141/ENSG00000044115/ENSG00000198753/ENSG00000149930/ENSG00000064300/ENSG00000204217/ENSG00000176101/ENSG00000143434/ENSG00000078618/ENSG00000097007/ENSG00000006468/ENSG00000119866/ENSG00000135333/ENSG00000083290/ENSG00000132639/ENSG00000180535/ENSG00000127870/ENSG00000137872/ENSG00000105649/ENSG00000130827/ENSG00000137261/ENSG00000074181/ENSG00000133216/ENSG00000080815/ENSG00000164742/ENSG00000114646/ENSG00000104290/ENSG00000151617/ENSG00000114999/ENSG00000138834/ENSG00000243364/ENSG00000078018/ENSG00000169375/ENSG00000154277/ENSG00000170017/ENSG00000151150/ENSG00000130479/ENSG00000140443/ENSG00000134250/ENSG00000010810/ENSG00000108947/ENSG00000196576/ENSG00000162490/ENSG00000183317/ENSG00000169032/ENSG00000197892/ENSG00000073803/ENSG00000186907/ENSG00000177169/ENSG00000011201/ENSG00000105245/ENSG00000171956/ENSG00000080371/ENSG00000106683/ENSG00000203879/ENSG00000154928/ENSG00000143032/ENSG00000171862/ENSG00000105426/ENSG00000092421/ENSG00000111962/ENSG00000135622/ENSG00000204580/ENSG00000166313/ENSG00000101126/ENSG00000171791/ENSG00000182704/ENSG00000182580/ENSG00000197555/ENSG00000072518/ENSG00000106571/ENSG00000124486/ENSG00000085433/ENSG00000038382/ENSG00000196338/ENSG00000167702/ENSG00000187764/ENSG00000170340/ENSG00000105711/ENSG00000198198/ENSG00000187688/ENSG00000107758/ENSG00000143494/ENSG00000084234/ENSG00000162614/ENSG00000184349/ENSG00000118200/ENSG00000162065/ENSG00000163697/ENSG00000143013"
"GO:0001501","GO:0001501","skeletal system development",422,0.379497137617027,1.67849047485299,1.34752737763565e-07,8.58732391032984e-05,7.27745223727997e-05,3310,"tags=34%, list=18%, signal=29%","ENSG00000006747/ENSG00000125845/ENSG00000075711/ENSG00000019549/ENSG00000159167/ENSG00000026508/ENSG00000092969/ENSG00000108511/ENSG00000134532/ENSG00000124216/ENSG00000145423/ENSG00000120075/ENSG00000102678/ENSG00000099139/ENSG00000136999/ENSG00000075426/ENSG00000170365/ENSG00000164161/ENSG00000071553/ENSG00000156925/ENSG00000163346/ENSG00000043039/ENSG00000188729/ENSG00000104332/ENSG00000105855/ENSG00000170577/ENSG00000103489/ENSG00000156466/ENSG00000127418/ENSG00000005073/ENSG00000147655/ENSG00000187676/ENSG00000171310/ENSG00000138829/ENSG00000100644/ENSG00000182718/ENSG00000108821/ENSG00000162599/ENSG00000121989/ENSG00000163513/ENSG00000151348/ENSG00000198925/ENSG00000182871/ENSG00000068001/ENSG00000049089/ENSG00000105997/ENSG00000120149/ENSG00000114251/ENSG00000122691/ENSG00000147862/ENSG00000118523/ENSG00000150347/ENSG00000197576/ENSG00000162998/ENSG00000128713/ENSG00000182197/ENSG00000108773/ENSG00000109670/ENSG00000149257/ENSG00000158859/ENSG00000204217/ENSG00000147408/ENSG00000135111/ENSG00000178971/ENSG00000083454/ENSG00000128714/ENSG00000168487/ENSG00000120093/ENSG00000116604/ENSG00000162551/ENSG00000081189/ENSG00000182742/ENSG00000152661/ENSG00000198682/ENSG00000144655/ENSG00000131759/ENSG00000142871/ENSG00000117385/ENSG00000142627/ENSG00000116678/ENSG00000113083/ENSG00000080815/ENSG00000135414/ENSG00000006377/ENSG00000119699/ENSG00000197496/ENSG00000171159/ENSG00000106004/ENSG00000151617/ENSG00000090539/ENSG00000070010/ENSG00000213614/ENSG00000198959/ENSG00000253293/ENSG00000102265/ENSG00000120549/ENSG00000111424/ENSG00000182158/ENSG00000164093/ENSG00000134250/ENSG00000198171/ENSG00000085741/ENSG00000107372/ENSG00000171522/ENSG00000105991/ENSG00000116285/ENSG00000106006/ENSG00000196562/ENSG00000087494/ENSG00000173068/ENSG00000107798/ENSG00000128710/ENSG00000049860/ENSG00000101665/ENSG00000104313/ENSG00000077092/ENSG00000143369/ENSG00000116985/ENSG00000068078/ENSG00000182704/ENSG00000114861/ENSG00000197467/ENSG00000070614/ENSG00000106571/ENSG00000187764/ENSG00000110693/ENSG00000124813/ENSG00000128709/ENSG00000078399/ENSG00000170776/ENSG00000128652/ENSG00000129757/ENSG00000166886/ENSG00000114439/ENSG00000133937/ENSG00000167397/ENSG00000196843/ENSG00000125378/ENSG00000148343/ENSG00000163064/ENSG00000164188/ENSG00000183682/ENSG00000106991/ENSG00000131873/ENSG00000106799"
"GO:0040008","GO:0040008","regulation of growth",484,0.369569702554598,1.65934441183672,1.20899179565194e-07,8.58732391032984e-05,7.27745223727997e-05,2655,"tags=28%, list=14%, signal=25%","ENSG00000137142/ENSG00000145147/ENSG00000176788/ENSG00000147257/ENSG00000129682/ENSG00000130513/ENSG00000092969/ENSG00000141753/ENSG00000113916/ENSG00000184347/ENSG00000101349/ENSG00000135346/ENSG00000153071/ENSG00000099250/ENSG00000184937/ENSG00000145423/ENSG00000102678/ENSG00000176697/ENSG00000137693/ENSG00000197594/ENSG00000136999/ENSG00000075426/ENSG00000118515/ENSG00000150457/ENSG00000188729/ENSG00000104332/ENSG00000079841/ENSG00000113070/ENSG00000119401/ENSG00000169252/ENSG00000109501/ENSG00000187955/ENSG00000146674/ENSG00000111052/ENSG00000143507/ENSG00000137845/ENSG00000100644/ENSG00000198910/ENSG00000152377/ENSG00000171603/ENSG00000166501/ENSG00000116741/ENSG00000151748/ENSG00000107175/ENSG00000120509/ENSG00000068001/ENSG00000185345/ENSG00000124762/ENSG00000121966/ENSG00000057019/ENSG00000138623/ENSG00000114251/ENSG00000012232/ENSG00000080503/ENSG00000213445/ENSG00000164885/ENSG00000100600/ENSG00000188215/ENSG00000166148/ENSG00000088812/ENSG00000162998/ENSG00000007402/ENSG00000164532/ENSG00000188613/ENSG00000132932/ENSG00000119487/ENSG00000132872/ENSG00000149930/ENSG00000122641/ENSG00000204217/ENSG00000143434/ENSG00000120756/ENSG00000043591/ENSG00000097007/ENSG00000123080/ENSG00000083454/ENSG00000104205/ENSG00000197406/ENSG00000119866/ENSG00000187079/ENSG00000139182/ENSG00000135333/ENSG00000129355/ENSG00000178568/ENSG00000081189/ENSG00000117152/ENSG00000160211/ENSG00000152661/ENSG00000083290/ENSG00000095587/ENSG00000127870/ENSG00000136937/ENSG00000137872/ENSG00000149357/ENSG00000130147/ENSG00000130827/ENSG00000115461/ENSG00000137261/ENSG00000147650/ENSG00000129484/ENSG00000179833/ENSG00000114999/ENSG00000163794/ENSG00000078018/ENSG00000169375/ENSG00000162490/ENSG00000159184/ENSG00000073803/ENSG00000135919/ENSG00000167965/ENSG00000177169/ENSG00000250722/ENSG00000076555/ENSG00000080371/ENSG00000158669/ENSG00000169946/ENSG00000137575/ENSG00000106683/ENSG00000203879/ENSG00000171552/ENSG00000163931/ENSG00000143032/ENSG00000171862/ENSG00000105426/ENSG00000101665/ENSG00000112033/ENSG00000135622/ENSG00000204580/ENSG00000117676/ENSG00000068078/ENSG00000101126/ENSG00000161921/ENSG00000022267/ENSG00000198417/ENSG00000171791/ENSG00000167565/ENSG00000114861"
"GO:0045596","GO:0045596","negative regulation of cell differentiation",499,0.363041357755863,1.63412373555765,1.73751272866509e-07,8.58732391032984e-05,7.27745223727997e-05,2857,"tags=30%, list=15%, signal=26%","ENSG00000125845/ENSG00000019549/ENSG00000129682/ENSG00000135046/ENSG00000179348/ENSG00000150630/ENSG00000092969/ENSG00000213694/ENSG00000113916/ENSG00000147883/ENSG00000150938/ENSG00000099250/ENSG00000124216/ENSG00000145423/ENSG00000102678/ENSG00000061455/ENSG00000176697/ENSG00000137693/ENSG00000197594/ENSG00000136999/ENSG00000205542/ENSG00000150093/ENSG00000170365/ENSG00000183508/ENSG00000136603/ENSG00000188729/ENSG00000104332/ENSG00000107984/ENSG00000170577/ENSG00000145022/ENSG00000077585/ENSG00000198597/ENSG00000016082/ENSG00000143507/ENSG00000138448/ENSG00000124766/ENSG00000114315/ENSG00000121210/ENSG00000116741/ENSG00000018408/ENSG00000130635/ENSG00000069667/ENSG00000180694/ENSG00000164938/ENSG00000137834/ENSG00000100462/ENSG00000120149/ENSG00000007372/ENSG00000114251/ENSG00000184481/ENSG00000122691/ENSG00000012232/ENSG00000080503/ENSG00000164885/ENSG00000143418/ENSG00000168140/ENSG00000095739/ENSG00000162998/ENSG00000149926/ENSG00000101384/ENSG00000128016/ENSG00000109670/ENSG00000044115/ENSG00000132872/ENSG00000175197/ENSG00000112531/ENSG00000122641/ENSG00000204217/ENSG00000164438/ENSG00000143434/ENSG00000168918/ENSG00000135111/ENSG00000245848/ENSG00000100097/ENSG00000119866/ENSG00000131788/ENSG00000135333/ENSG00000134243/ENSG00000117152/ENSG00000160211/ENSG00000083290/ENSG00000180535/ENSG00000115415/ENSG00000127870/ENSG00000137872/ENSG00000131759/ENSG00000198730/ENSG00000130827/ENSG00000115461/ENSG00000137261/ENSG00000101412/ENSG00000074181/ENSG00000133216/ENSG00000133895/ENSG00000164056/ENSG00000080815/ENSG00000135414/ENSG00000185338/ENSG00000244754/ENSG00000106004/ENSG00000090539/ENSG00000204103/ENSG00000155760/ENSG00000078018/ENSG00000109321/ENSG00000117586/ENSG00000160539/ENSG00000198369/ENSG00000108947/ENSG00000162490/ENSG00000136861/ENSG00000071575/ENSG00000138814/ENSG00000188554/ENSG00000117318/ENSG00000183864/ENSG00000164889/ENSG00000177169/ENSG00000116044/ENSG00000189403/ENSG00000132170/ENSG00000167985/ENSG00000087494/ENSG00000169946/ENSG00000100030/ENSG00000178691/ENSG00000203879/ENSG00000154928/ENSG00000171862/ENSG00000105426/ENSG00000101665/ENSG00000112033/ENSG00000077092/ENSG00000135622/ENSG00000176542/ENSG00000166225/ENSG00000152518/ENSG00000182704/ENSG00000114861/ENSG00000131408/ENSG00000173334/ENSG00000143772/ENSG00000084093/ENSG00000106571/ENSG00000166068/ENSG00000038382/ENSG00000213626/ENSG00000187764/ENSG00000110693"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",453,-0.421368953680069,-1.72532652327432,2.11557211053001e-07,9.141622153168e-05,7.74720032522743e-05,2784,"tags=25%, list=15%, signal=22%","ENSG00000163932/ENSG00000169598/ENSG00000142208/ENSG00000150753/ENSG00000183955/ENSG00000158806/ENSG00000164808/ENSG00000111445/ENSG00000107371/ENSG00000013573/ENSG00000177889/ENSG00000177383/ENSG00000173614/ENSG00000196284/ENSG00000165891/ENSG00000112312/ENSG00000121892/ENSG00000138685/ENSG00000104998/ENSG00000168395/ENSG00000005156/ENSG00000107937/ENSG00000100429/ENSG00000165730/ENSG00000135486/ENSG00000145700/ENSG00000145414/ENSG00000197299/ENSG00000080824/ENSG00000097046/ENSG00000139567/ENSG00000092199/ENSG00000004487/ENSG00000138668/ENSG00000152382/ENSG00000049541/ENSG00000147601/ENSG00000163875/ENSG00000138346/ENSG00000166508/ENSG00000124535/ENSG00000143799/ENSG00000124795/ENSG00000112715/ENSG00000175792/ENSG00000171148/ENSG00000101596/ENSG00000073050/ENSG00000011258/ENSG00000110958/ENSG00000012061/ENSG00000153187/ENSG00000122566/ENSG00000089022/ENSG00000043143/ENSG00000158019/ENSG00000197122/ENSG00000104320/ENSG00000100811/ENSG00000149948/ENSG00000100297/ENSG00000108055/ENSG00000169139/ENSG00000112118/ENSG00000104884/ENSG00000145604/ENSG00000069275/ENSG00000183624/ENSG00000130726/ENSG00000077782/ENSG00000158161/ENSG00000227345/ENSG00000153879/ENSG00000073584/ENSG00000151876/ENSG00000130024/ENSG00000126457/ENSG00000122376/ENSG00000041880/ENSG00000167674/ENSG00000141446/ENSG00000108604/ENSG00000183207/ENSG00000064655/ENSG00000185104/ENSG00000178913/ENSG00000170430/ENSG00000116750/ENSG00000104738/ENSG00000005007/ENSG00000087206/ENSG00000276644/ENSG00000102710/ENSG00000105329/ENSG00000141510/ENSG00000102977/ENSG00000107672/ENSG00000166848/ENSG00000065675/ENSG00000133119/ENSG00000223496/ENSG00000167513/ENSG00000156261/ENSG00000121274/ENSG00000152193/ENSG00000204991/ENSG00000198176/ENSG00000139842/ENSG00000132604/ENSG00000166164/ENSG00000147231/ENSG00000189091"
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus",260,0.432886714870088,1.84962627204688,3.07896783684441e-07,9.9784215979066e-05,8.45635815540339e-05,2439,"tags=31%, list=13%, signal=27%","ENSG00000163430/ENSG00000145147/ENSG00000180730/ENSG00000125845/ENSG00000147257/ENSG00000130513/ENSG00000150630/ENSG00000147883/ENSG00000150938/ENSG00000099250/ENSG00000145423/ENSG00000102678/ENSG00000150093/ENSG00000164161/ENSG00000163328/ENSG00000136603/ENSG00000150457/ENSG00000104332/ENSG00000107984/ENSG00000168477/ENSG00000109332/ENSG00000049323/ENSG00000170801/ENSG00000180875/ENSG00000171310/ENSG00000138829/ENSG00000197415/ENSG00000100644/ENSG00000105767/ENSG00000166501/ENSG00000114315/ENSG00000157240/ENSG00000156642/ENSG00000144868/ENSG00000156140/ENSG00000137834/ENSG00000120149/ENSG00000134986/ENSG00000051382/ENSG00000114251/ENSG00000198947/ENSG00000242265/ENSG00000168140/ENSG00000095739/ENSG00000164659/ENSG00000164532/ENSG00000067141/ENSG00000064300/ENSG00000097007/ENSG00000166033/ENSG00000142871/ENSG00000044574/ENSG00000068971/ENSG00000133895/ENSG00000164056/ENSG00000113083/ENSG00000119699/ENSG00000197496/ENSG00000137801/ENSG00000090539/ENSG00000196591/ENSG00000005339/ENSG00000165757/ENSG00000108854/ENSG00000169375/ENSG00000050165/ENSG00000134250/ENSG00000198369/ENSG00000169554/ENSG00000136574/ENSG00000129515/ENSG00000187045/ENSG00000136715/ENSG00000132170/ENSG00000196562/ENSG00000137575/ENSG00000186174/ENSG00000101665/ENSG00000187678/ENSG00000092421"
"GO:0008380","GO:0008380","RNA splicing",422,-0.434498113811146,-1.7741545657697,2.70675970126248e-07,9.9784215979066e-05,8.45635815540339e-05,3611,"tags=33%, list=19%, signal=27%","ENSG00000112081/ENSG00000117616/ENSG00000164610/ENSG00000141759/ENSG00000182872/ENSG00000063244/ENSG00000143889/ENSG00000113649/ENSG00000070756/ENSG00000100410/ENSG00000165630/ENSG00000142252/ENSG00000164663/ENSG00000240344/ENSG00000117360/ENSG00000136527/ENSG00000127804/ENSG00000064703/ENSG00000163660/ENSG00000137656/ENSG00000110107/ENSG00000115053/ENSG00000164548/ENSG00000153015/ENSG00000153914/ENSG00000183684/ENSG00000137168/ENSG00000146007/ENSG00000099889/ENSG00000096401/ENSG00000198783/ENSG00000104897/ENSG00000185946/ENSG00000169813/ENSG00000135316/ENSG00000135974/ENSG00000138398/ENSG00000116560/ENSG00000123136/ENSG00000105705/ENSG00000168566/ENSG00000109536/ENSG00000205571/ENSG00000166831/ENSG00000120948/ENSG00000196284/ENSG00000182173/ENSG00000125743/ENSG00000046647/ENSG00000168438/ENSG00000136450/ENSG00000096063/ENSG00000075856/ENSG00000134186/ENSG00000135486/ENSG00000125944/ENSG00000112739/ENSG00000108819/ENSG00000172062/ENSG00000203867/ENSG00000173933/ENSG00000071626/ENSG00000153006/ENSG00000077312/ENSG00000088247/ENSG00000104859/ENSG00000092199/ENSG00000152382/ENSG00000188529/ENSG00000128534/ENSG00000126461/ENSG00000157540/ENSG00000111196/ENSG00000099783/ENSG00000108349/ENSG00000196504/ENSG00000021776/ENSG00000105618/ENSG00000183431/ENSG00000170892/ENSG00000171148/ENSG00000116350/ENSG00000011304/ENSG00000090470/ENSG00000111786/ENSG00000164985/ENSG00000159140/ENSG00000147274/ENSG00000163694/ENSG00000183258/ENSG00000168883/ENSG00000164167/ENSG00000100201/ENSG00000153187/ENSG00000170144/ENSG00000122566/ENSG00000132792/ENSG00000119953/ENSG00000104824/ENSG00000099622/ENSG00000134748/ENSG00000121774/ENSG00000185246/ENSG00000139793/ENSG00000100028/ENSG00000185272/ENSG00000167088/ENSG00000265241/ENSG00000105323/ENSG00000096746/ENSG00000147140/ENSG00000132485/ENSG00000134453/ENSG00000104852/ENSG00000116754/ENSG00000076770/ENSG00000074201/ENSG00000100941/ENSG00000126457/ENSG00000108848/ENSG00000064607/ENSG00000160201/ENSG00000120688/ENSG00000079134/ENSG00000160208/ENSG00000005007/ENSG00000270647/ENSG00000102710/ENSG00000167281/ENSG00000169062/ENSG00000123200/ENSG00000140830/ENSG00000159086/ENSG00000103005/ENSG00000154548/ENSG00000103067/ENSG00000132600/ENSG00000140829/ENSG00000134884/ENSG00000189091"
"GO:0051276","GO:0051276","chromosome organization",492,-0.410769736048909,-1.69150729538287,2.84611667451672e-07,9.9784215979066e-05,8.45635815540339e-05,2137,"tags=19%, list=11%, signal=18%","ENSG00000135486/ENSG00000162367/ENSG00000154473/ENSG00000112739/ENSG00000129933/ENSG00000145700/ENSG00000145414/ENSG00000089685/ENSG00000197771/ENSG00000116213/ENSG00000197299/ENSG00000215021/ENSG00000040275/ENSG00000080824/ENSG00000115561/ENSG00000092199/ENSG00000138668/ENSG00000147601/ENSG00000138346/ENSG00000143799/ENSG00000132341/ENSG00000175792/ENSG00000122952/ENSG00000101596/ENSG00000145241/ENSG00000072501/ENSG00000073050/ENSG00000105173/ENSG00000121579/ENSG00000119684/ENSG00000101639/ENSG00000110958/ENSG00000012061/ENSG00000153187/ENSG00000152253/ENSG00000053900/ENSG00000122566/ENSG00000080986/ENSG00000089022/ENSG00000123219/ENSG00000197122/ENSG00000104320/ENSG00000103769/ENSG00000100811/ENSG00000149948/ENSG00000108055/ENSG00000177302/ENSG00000069248/ENSG00000185379/ENSG00000255112/ENSG00000180336/ENSG00000276043/ENSG00000175203/ENSG00000102974/ENSG00000073584/ENSG00000151876/ENSG00000130024/ENSG00000122376/ENSG00000041880/ENSG00000141446/ENSG00000205078/ENSG00000108604/ENSG00000183207/ENSG00000213024/ENSG00000116750/ENSG00000105568/ENSG00000005007/ENSG00000083535/ENSG00000164104/ENSG00000139687/ENSG00000198824/ENSG00000166451/ENSG00000141510/ENSG00000083544/ENSG00000174405/ENSG00000102977/ENSG00000107672/ENSG00000179008/ENSG00000204899/ENSG00000257103/ENSG00000166848/ENSG00000065675/ENSG00000159055/ENSG00000165416/ENSG00000102901/ENSG00000131165/ENSG00000167513/ENSG00000156261/ENSG00000121274/ENSG00000126226/ENSG00000130177/ENSG00000140854/ENSG00000132604/ENSG00000132612/ENSG00000166164"
